topic_top1,prob_top1,topic_top2,prob_top2,topic_top3,prob_top3,topic_top4,prob_top4,topic_top5,prob_top5,case_id
42,0.5520000307178857,39,0.033410438335137856,46,0.01529282704342636,13,0.014387786992524233,11,0.013121335166021469,0184a368-efd5-4777-9c01-dd30c62bca02
77,0.0754583180420789,82,0.048154055562910775,87,0.04472388941021643,78,0.03462333360144947,94,0.029956108375068218,68fff8c0-39f1-478f-a1a4-82b98a0c86b8
4,0.16421412967148416,45,0.0267897700210771,58,0.02368201481709614,55,0.02005535151962438,28,0.01841754418227334,02660290-8ef0-40fe-b456-25957cdc5615
84,0.10465578772272979,93,0.040713143063156536,86,0.03311577359274226,88,0.03298964825105789,74,0.03153405931986411,72e7b9a4-4d71-45a1-a41f-a29fa4cbabcc
71,1.0,94,1.098086007682814e-307,82,5.991268716991967e-308,77,5.555416765426311e-308,87,5.480978066875522e-308,b5376e41-5cdf-477b-8069-d574507817a1
18,0.05653629312499526,70,0.023895147557960888,14,0.009703246752972454,41,0.008993905877094461,22,0.008770146427807171,ea391e26-7c6b-4067-af76-14b4c1642d11
73,0.04715485012513422,91,0.028198949491760623,88,0.022045996284919177,76,0.01740798124222208,71,0.014869251011254392,0731e4bb-25c8-4735-b7ba-91b385b791ce
55,1.0,58,3.1216719149548453e-307,4,2.9878691768162043e-307,67,2.83007032900967e-307,24,2.460062166793432e-307,8b8592d8-5abd-4278-9ead-db452cba68a1
55,1.0,58,3.1120386086016838e-307,67,2.8588103501135056e-307,4,2.8460052873792303e-307,24,2.5609560462421745e-307,7350dea9-c952-4b0b-a98c-3a596aa910ce
9,0.03511569804301479,33,0.022920543126848467,36,0.01536955572800431,6,0.011411820740866926,38,0.01028085989060357,5ac79d19-7630-474a-9baa-224a54c3c3b5
47,0.38324425909797954,37,0.028350119455308923,17,0.026298373331825647,66,0.022087993403326494,35,0.019857273588209275,c5e36253-e28f-49e2-a99d-2a52107f8390
17,1.0,66,8.647875084482134e-307,37,3.772031052885833e-307,35,3.6598830771274525e-307,47,2.9809732625772255e-307,6f0b9bdd-f850-426a-9c07-ba5616ac0d57
0,0.12351432801193592,61,0.037752947953629025,48,0.027534760559332985,60,0.02573216777245457,64,0.022924729756602643,8d04d59b-716f-4f72-b29f-fe54cd91a14d
78,1.0,87,1.5653212421560098e-307,77,8.779291271741396e-308,83,7.717011636763187e-308,82,6.372212109546285e-308,6f88d8a6-a744-4aab-98b0-61460aacbd24
0,0.26861954738492616,61,0.0379256919158046,48,0.03265041669856552,60,0.027699248400819703,64,0.025090367479847834,a273cdca-482d-4e83-8b45-0bc8070b49f4
83,1.0,72,1.3200659091410269e-307,87,1.142204109499744e-307,78,8.65748434870138e-308,85,6.237920987234237e-308,2b9b005d-78e0-47c3-9e2c-6ec82df17058
0,0.018128512965669984,48,0.012659409199112312,7,0.012485788367069626,5,0.00942695084487212,61,0.008804928799715806,f2329818-b52e-4692-86d0-8d6ba5d3679f
85,0.0683393676350193,71,0.05890809855839673,91,0.04006634590858114,81,0.036850569843842954,87,0.03615534257587969,1dbafb6b-abc0-4826-beef-fb3ae9f64029
74,0.26611197509695067,86,0.06906840999539422,93,0.04582113526244896,89,0.04425218241404335,76,0.033096230088720785,418ace53-0fbb-41ab-b034-7d66060b2ab7
0,0.08381698234098015,48,0.05160797177246226,5,0.033017174871759425,61,0.03022627787573729,7,0.026415469374079598,114a9caa-f555-4182-bdd1-34ac08be5e9e
71,1.0,94,1.0199953030161688e-307,82,6.013696188533301e-308,88,5.548644044482094e-308,87,5.51441557815804e-308,4ebeafe8-7d49-40ac-a0d8-645f4f3aad5f
4,0.47036212970679653,45,0.020069403387200296,55,0.017983596343903643,58,0.017053012075698374,28,0.01557173597438251,68bd2e94-61e9-4471-89ff-a580378c3205
88,0.03727337634703834,84,0.03332580796479339,90,0.032952210611316556,73,0.031161551426779923,91,0.029273495922836488,c10051b4-5f7a-450e-9956-1fca8cf924b2
1,0.3953095551821238,11,0.02803961922447673,31,0.02713440726144367,57,0.0227211583913197,21,0.021166049926433762,9554697c-d567-4807-8932-42ef64ae9116
91,1.0,73,1.6830112371271404e-307,88,1.5100342052068336e-307,76,8.45266226193347e-308,84,8.332477244852897e-308,fc9f35af-5522-4a19-82cc-ad85cb1a0154
71,0.3033918796513029,87,0.055127163303041724,85,0.05039358980360495,82,0.047952037712948196,94,0.04569611967680264,37056b9b-a03e-4884-b00d-39f08b4df719
88,0.06050702478067868,73,0.059488531685957566,76,0.058099576511002796,91,0.04945835467834935,84,0.046634845251921735,bebecb12-234e-43da-87ad-541789e0f151
88,0.06075480760902076,73,0.059088174242798726,76,0.0590499414636725,91,0.04910732461985138,84,0.04668447794275929,cd903e87-39ce-45df-84d9-95b5776bafba
71,0.32270848857928064,85,0.04576103269461337,94,0.04475602674835084,87,0.04175305829458177,82,0.040004528412659765,b8e1e56c-7862-44ab-9bb8-a4715fe6fe86
2,0.691040119104128,53,0.010609158342150933,64,0.010243006934977048,60,0.010140389195508734,61,0.009016414015759902,12353984-436e-42c5-948f-4fb2883e6a2e
72,1.0,83,1.4016463529879067e-307,87,6.294330691694674e-308,78,6.144004556264759e-308,85,4.1713554729822354e-308,3b205d1b-b779-4db4-89d1-7bbc0daff48a
76,0.07698721765884707,73,0.07316226581750952,91,0.06712638177210617,74,0.05317112713207947,88,0.05085473485779821,55247dd7-2737-4de6-b0ef-055cb2c10990
54,0.21888177649506463,36,0.04286619257865854,51,0.027329301568950894,40,0.022758955742044503,65,0.019926960817066897,e85c922f-ad8e-468f-8b51-fe003440511d
0,0.4589614580478608,48,0.025459108442437314,61,0.024179133080616158,60,0.018432594514632267,5,0.01752696587977603,847e3819-3cb1-4ce3-b18b-e0ae33329813
10,1.0,63,3.612048554655903e-307,29,3.339337197987197e-307,47,2.4273531474940685e-307,15,2.4008672010785873e-307,eb8e8460-fbc0-4cde-af32-7e97d09b6a25
20,0.11069200521335046,52,0.015672230975418765,50,0.012518567216132467,7,0.012476567644520084,32,0.01201010743699166,26043e36-aa57-4d95-991f-e7a7e5df7617
50,1.0,52,9.696913821811167e-307,44,2.8220405330115697e-307,20,2.606000699788294e-307,25,2.511177553076525e-307,62af17f9-4d11-425a-93be-7356c4614e8a
21,1.0,1,2.8770972552381113e-307,31,2.038125919927608e-307,68,1.8391871412740835e-307,43,1.8373479419103298e-307,79006a73-9461-46e3-b04c-4943d9b7db83
40,0.20098951854523375,65,0.0380098954413406,6,0.03245074512079257,49,0.024017022839204483,33,0.020623618729563246,4300479f-2b8b-4e8c-9768-791c016249c0
40,0.08587525278350942,6,0.05482422781503534,65,0.04273357904900402,33,0.031889718905242434,36,0.02965262834329285,bd8aa044-731b-43ad-9450-39f819212ed2
1,0.18437475207008322,11,0.02580287784888238,57,0.02529777361759271,31,0.02081137831992674,39,0.01980807037140905,0d557671-c620-4b56-b368-fc2fd37a0ea5
14,0.3869552092075074,62,0.02329794574212202,18,0.012114298977718697,10,0.009762297543823475,25,0.00906329996913309,20f15152-6afa-4221-8c76-953f521b3879
14,0.20833694213846812,62,0.023067927142337612,18,0.012556573255959954,10,0.010501029320508391,25,0.009751312881139958,4c6d72c0-f36e-4223-a875-13c2f68b1d2c
72,1.0,83,1.2677562872278426e-307,87,6.015737223492674e-308,78,5.702671165706677e-308,85,4.1600298306408865e-308,bebca35d-28ed-4809-9d14-5f50ce8991c1
8,0.17928307246101458,59,0.07000648818592116,46,0.05834676633763558,39,0.024068651340820413,42,0.01878772689245382,81bced9a-5141-40ff-a326-6837a48d8cd0
73,0.08545522825561204,89,0.07137890349364696,74,0.06181804879522314,76,0.05976225232342174,84,0.047307278434980816,5cac7b88-d08e-40f7-a452-98f5574f9bb4
93,0.1911153640858839,86,0.12697801905273512,75,0.03660242756056176,90,0.03426098894621435,80,0.03301997840956061,9de2d972-3f79-49ab-b1b4-a8ed73d16ced
3,0.03106784955114687,27,0.019045766203078112,67,0.016632617306816384,36,0.013830676091910027,51,0.013095173090531582,6ed696a1-7c59-405a-ad8a-844196e60472
1,0.22259266856108828,11,0.02697866893701645,31,0.024872687537588704,57,0.023312704580082066,39,0.02056362619812386,051a5032-fc8b-4615-81f7-434dd8d8a07f
81,1.0,85,8.388548218633535e-308,79,8.182086938972821e-308,95,7.469909033833805e-308,75,7.007425620444214e-308,ff2c2b11-4c59-436a-a008-5a27b087d831
7,0.0373108403271558,20,0.013133623280925787,0,0.01252823786654074,52,0.01198795327775955,64,0.011321977755997152,c2f23098-d50d-4b12-8129-e75088d3d66b
72,0.6375131166017494,83,0.049963821727857155,87,0.02350787890412996,78,0.023316529670138236,85,0.018179406731819073,559df578-d294-44ea-b2e5-23c1a167cb24
83,0.16178579179376626,72,0.09769177816108997,87,0.03510764040301949,78,0.031509097950867426,85,0.023587271081222393,a7c55933-4b13-40bd-b1ba-99afbdedf9f9
0,0.12068091109267759,48,0.050281658121463686,61,0.031249119654320184,5,0.030901969675274595,7,0.028737730785222262,0a9e6979-b69a-4b66-8a36-9f58f6123003
75,0.18581728420594174,95,0.08786232110216956,80,0.07903834372334814,79,0.05701938089503197,85,0.04990960096020714,ca885587-d3c0-4b90-a17d-35bc5053c3ac
80,0.12362663037895913,95,0.07213526620872403,75,0.04393903058708958,79,0.04336140882988642,90,0.03982710514650684,ba2f1f2a-e9b3-4cb6-89ae-c4891c85dd72
0,0.06395359305386789,48,0.03385100747058621,61,0.029191369535672525,60,0.022223620357967336,7,0.020816937385369202,c50d0b67-c014-4ad5-9106-884718659bc2
20,0.38293920774965345,52,0.01781885964022594,50,0.014272311873165317,7,0.013381558915200584,32,0.013375768597398276,ae29b9ce-1545-486e-acb3-056bfb42fa9b
33,0.4043896154942352,38,0.029088445372611002,6,0.028099475091369612,40,0.01761933259315356,9,0.017337343530189116,27b67924-0632-4f69-8d13-aa65b7526fdc
0,0.08356153774636814,48,0.05462901382799295,5,0.034358694521859204,61,0.030817137438577925,7,0.0263336654929409,d920870e-2658-4318-a1f7-96bb11a755ee
5,0.019628984873712806,62,0.016012274306812367,48,0.01343790072966353,7,0.010420509817368799,14,0.008684887217927192,86856de8-1346-4749-991a-86cecfcdb1ce
73,0.4000239639397891,76,0.06634190289426181,92,0.054055939582405774,88,0.0454575460470512,91,0.032410444703917164,937168f5-3806-417f-94e0-3c0fd5d66fb4
79,1.0,95,2.587707982073764e-307,84,1.0538498308448687e-307,75,1.0206816869054634e-307,90,1.012940186327765e-307,21e9c5fb-46cd-4115-aa4a-c14cfd9e8607
71,0.337115883913841,94,0.06245751224548305,88,0.03896058082926307,82,0.038764241747961885,91,0.036936098364264515,f9b7fcd9-72b0-407c-ae40-bec54bcabc6c
77,1.0,87,1.0000627826822145e-307,78,8.4639139876372e-308,82,7.385706370215638e-308,94,7.340821677420101e-308,336e29c5-4a96-4264-b6ae-98ff2338cf5b
71,1.0,94,7.3410455330392165e-308,87,6.625865646169847e-308,82,6.407756162202032e-308,85,6.214300343404604e-308,d4fda5e2-9c21-4a63-8334-04a8192c1e16
14,0.16924558337239307,62,0.021872081372892233,18,0.012597557951519546,10,0.01010345415760852,25,0.009147041696604352,76676a8b-32f1-42ed-8b1c-7a0a24e80009
87,0.062145766027886136,78,0.057671875560581266,83,0.02608768887057273,82,0.021310533565705135,77,0.021232633456136223,880e1b13-6ecb-46ba-9f67-c64d04d05ec7
9,0.061376054732270084,33,0.019115291031541876,36,0.01322197938333013,6,0.010699174240826012,65,0.009062981845560588,78465d40-6ab8-47e2-a2b0-4938434062b5
88,1.0,91,1.2510481130297538e-307,73,1.1292628353220976e-307,76,9.937850878424238e-308,94,9.50712595742384e-308,3b9ad05e-b259-4d27-bb4a-093c835ae478
1,0.33659091214423104,57,0.020035366067618778,11,0.01930091590767509,68,0.016208610020506078,21,0.015520030843213663,d20c8c73-96b4-448e-a865-14f4f4d71b7a
0,1.0,61,3.623565485815682e-307,48,3.1168117709126948e-307,60,2.657175083372566e-307,64,2.420290074079421e-307,888b3175-dbc0-4b06-9374-347cd24ab1a7
75,0.24211725340428822,80,0.053489231862415734,85,0.04878102503040214,95,0.04559820452653298,79,0.03697452618244793,5f12d8ac-ad1d-4ba5-86ee-6053480c3b84
3,0.09322160623673455,27,0.02438604792628145,67,0.022583806781181666,36,0.01419946609043117,58,0.013133879151546523,893f7b8a-5cb7-4c52-9ed1-f35c15b9b242
86,0.5114018113083056,93,0.06977616337493861,74,0.045689059434161725,89,0.026883087284732834,84,0.02451808897918099,003e4083-da09-4be4-aa48-7284eb12f840
84,1.0,93,1.1045403079356552e-307,88,9.336709618660334e-308,90,9.062782694368493e-308,79,8.552027785528655e-308,6528a350-0cc3-4715-a607-7d66839eb454
30,0.22852906903954495,27,0.01615157863885298,36,0.01599217687300945,49,0.015404527990708296,65,0.014069930654751752,165e8249-4b24-45a2-882d-7c891622f006
1,1.0,31,4.140614897681246e-307,11,3.2743674280311354e-307,21,3.0788248612676553e-307,57,2.6648649500181245e-307,844710d7-98f3-4a72-aa8b-81668d282713
73,0.191792766904809,88,0.07328909270670143,76,0.06928370128093878,91,0.06558550399731454,92,0.04456064869793131,53e4b6d7-10f8-4db5-9229-d2ed25cb5003
78,0.38047548696594286,87,0.06277902686472234,77,0.0392314454010305,83,0.02956510065282066,82,0.02650988815419405,f1ce694b-eb51-4c29-8e54-380d7463d5a2
77,1.0,87,9.507058841453247e-308,78,8.016900835176722e-308,94,7.558502351464882e-308,82,7.336445687478154e-308,1a02db1a-7c4c-42f3-aa69-e09099f0683c
3,0.09693149378221262,67,0.02357723624837401,27,0.02109704094550095,24,0.016193412516383957,58,0.015713609618316134,fa26f480-827d-4421-9a39-c8f4b8214784
8,0.4853738946192638,46,0.07368833222488516,59,0.06371437113087061,39,0.025586771274262902,42,0.019109623210973592,50d8da49-35a0-4f61-a389-c55a0c74217a
66,0.09759559760708426,17,0.08468194394200661,37,0.021380302852230016,35,0.019939455841730836,47,0.013357941888010013,bc521766-1d6d-435e-9d4d-1fd66e22e854
92,1.0,76,1.1560363367846505e-307,73,8.364421766538599e-308,88,4.933499768912661e-308,74,4.790964278511919e-308,faf02d9f-dd36-40ba-a06a-984f89e2e03e
19,0.3758741412508095,23,0.03244564975849272,16,0.027949628139243492,56,0.027712491357714683,34,0.025649585945376332,45165906-c80a-41ca-a281-4d5d63085435
23,1.0,16,4.812724523010049e-307,19,3.890429600751526e-307,34,2.8836594204715974e-307,26,2.355931809074405e-307,043d2684-51c5-478f-8199-445c11286f10
5,0.09908277837461865,48,0.0219408255143818,62,0.015461409985860137,7,0.012269545675302288,0,0.011647610186230391,7dbb3f4c-5d1f-4510-ae0f-d87f12d058d2
35,0.19638554714241716,66,0.021624422097995543,17,0.01887065911631671,37,0.016359793756279203,47,0.012443769206690226,ec8aa4cc-30fa-4b4b-b803-f0084371cca1
6,0.07984011205885493,33,0.02928065799768078,40,0.025100997147174512,38,0.01734616318101063,65,0.015522830012936733,608bf72a-9c53-4e56-9d06-7786d4261af6
25,1.0,44,5.886118225205665e-307,63,3.0301976490355807e-307,52,2.9479826562478315e-307,50,2.325593108261612e-307,d7a02794-9957-4680-8b8e-167682f7132e
62,0.1420873210540833,14,0.0238041652815544,5,0.015804404565917498,7,0.015363551627671545,10,0.013109111200365772,c5983792-76fb-4d80-b659-6ccd015e6ec3
80,0.17189869934971425,95,0.06514521938958756,90,0.06290891633029042,75,0.06048836188677759,93,0.05389170724011489,2ba3e929-52ff-447c-b497-26ed7afb22a3
91,0.035411693763784974,88,0.027364745972232138,73,0.025397205621316164,84,0.024351208576880414,95,0.018086203713713608,ca241b90-55aa-43e2-8838-bc58eb7f8dd6
82,1.0,87,1.092342267015375e-307,77,6.966364036058534e-308,71,6.55490882017074e-308,78,6.485154467805438e-308,c8dd7443-832a-4f2c-9b44-9e377bbd4022
76,0.0761296106936935,73,0.06332230288582473,88,0.035529457133961474,91,0.03443600597516455,92,0.03080602872108873,91e03646-edf6-4163-a59f-fa70dac32c99
33,1.0,38,4.560894415717048e-307,6,4.296744883584616e-307,9,3.921094260723356e-307,36,2.987198399984063e-307,7f41fbc2-6c4e-49a4-a707-0d0a2158a73e
88,0.034602815489335643,76,0.02788259679227578,91,0.027089116088651624,94,0.023098404167970047,73,0.022889797853818745,9a6872d8-eef4-43c7-bf2c-7618e66c2785
73,0.49081408629578166,76,0.05369925621387267,88,0.03899295668687775,92,0.03723442360096121,91,0.03147370944413808,25f46404-871a-426b-960b-5843cde46367
84,1.0,93,1.1457810650691739e-307,79,9.542181533359637e-308,90,9.394388821546077e-308,95,8.860433634853156e-308,4199a623-1948-47b6-996c-6fa9e3c6e045
54,0.23459944769964738,36,0.0311527337285468,51,0.02651633219615463,40,0.019205449600522728,27,0.01900077575016626,e67f1a98-0937-4c15-ad40-e5029f4cedd0
2,0.4977988860927563,53,0.01726324232040032,64,0.016767158141085124,60,0.01667844498539706,61,0.014878916304136139,3abfacbf-de39-46c7-a8a2-d95b79cddd72
0,0.044600477801643904,48,0.04033068818753582,5,0.025868138886480537,61,0.020686990264442588,7,0.01821025563905992,2ad697a6-41d5-4b2d-b30f-c8cd1baaedc7
20,0.5567356487513972,52,0.016723772641134078,50,0.013877465687048647,32,0.01382987788743586,7,0.012264387849919553,ed183954-2b0f-4a2e-952f-3f9c1f9497fc
25,1.0,44,5.887895143657175e-307,52,3.1445506947963775e-307,63,3.0175273309095604e-307,50,2.4470319545289377e-307,16f30dc7-aaac-4ef0-880b-5eac483a4b91
25,0.40572731538877455,44,0.03192778179816413,52,0.018951681704771118,63,0.01771253334069407,50,0.014665863642240972,4c3162f4-03dd-463b-abf0-403ce113008e
10,0.04285470224355153,63,0.011433096108677198,47,0.01056399179242834,29,0.010422922711216734,14,0.008406163706537295,fcac5378-45de-4bbc-955c-93bfec64dd36
4,0.3998786954577639,55,0.022280048145903626,45,0.020963043743477846,58,0.01931970055957839,28,0.017126543478918642,338772ae-c07b-4c48-ade8-52792239d4b5
8,1.0,46,9.949550794423355e-307,59,8.699446712231111e-307,39,3.346011387582277e-307,42,2.4964778423272963e-307,396ae21e-8c20-4179-854a-4b42c925a414
90,0.07333694110165598,93,0.02649946131439749,84,0.022428804201002385,86,0.017647138365796313,95,0.017617960414166297,84e33df9-bcbc-4679-939e-359cab7d922e
77,1.0,87,1.0229399599708976e-307,78,8.95748409144374e-308,82,7.186270957330381e-308,94,6.7813973377498e-308,606eb276-316a-4b57-acab-1e424fdc24af
11,0.1799846658947401,57,0.04900927031155934,1,0.022074308556157166,43,0.02099565736012163,13,0.017192657604528445,5d92829b-7d6a-44e6-8fc8-73fa8f53dfd0
73,0.14715822475357462,88,0.07101132485364094,91,0.05859838215325422,76,0.055169359187632896,84,0.04989041415547007,97226670-9f3f-49f3-87f7-a08348479edd
3,0.0349732758931334,67,0.018898108758701453,27,0.01787553967500431,58,0.011903030915521733,36,0.011494389077613833,58e5e776-c655-4285-9de6-d2ee702cdef1
46,0.21446064058556094,8,0.1117510868364203,59,0.03336566595913766,39,0.028784139559339318,42,0.018607551366516033,ed74ed82-41d3-488f-b450-9dc68e6c13a9
0,1.0,61,5.1430423806128276e-307,60,3.942804561225925e-307,64,3.3405910803469466e-307,48,2.4607300145548195e-307,a53e11d7-e2cf-4ccb-9dce-110fce80e180
45,0.17485552831799875,58,0.018331781325962505,4,0.017351809313278257,70,0.01594676619447647,28,0.014236985021699615,6f3f8640-366e-4839-b256-8f2e50f3273f
8,0.17865743867361802,59,0.10176439479875761,46,0.05770368386449463,39,0.025081134341608278,42,0.020208380635135893,4ea59528-0702-4af5-93c9-092293766f94
7,0.06464745042224924,0,0.013105558761076457,48,0.012669314741250786,5,0.012519064726754925,62,0.012508359408174104,e23f4f92-4884-4b47-843c-4af622804333
20,0.01579649454118095,7,0.007900699276463263,52,0.007152934908753835,0,0.006107875498710995,64,0.005693607199333047,af5b630c-b8f9-41da-b135-d94ad6f1605f
10,0.03775126104104295,29,0.01346248191837297,63,0.011300808889474172,15,0.010025582820442979,47,0.008634270620092348,267c8414-35ed-4137-ab27-d9cd2214049d
8,0.7184616662617752,46,0.05047173984321617,59,0.02958885585461484,39,0.014472654841156242,42,0.01044065714032962,571663bf-f2f3-4b48-b016-c5f014c732f9
5,0.044969226548937355,48,0.01541935145148901,0,0.007839306359337116,62,0.007298066143584558,7,0.0068668230705534105,0643dabc-740a-456c-94ee-c2dd6208e199
74,0.48533766450469334,89,0.03259663426644779,86,0.032486262491315,93,0.0246322665682615,76,0.023543954599751546,0e74044a-a942-4fcb-9443-ef55fe05a500
5,1.0,48,4.4096293656512465e-307,62,2.320363956229091e-307,0,2.153047885500018e-307,7,2.0290004843216952e-307,efd4a9e9-5c1a-4317-9a3b-3ed644dd8e8d
17,0.18217068081876878,66,0.06554020414030534,37,0.020548558642699305,35,0.020230107477690315,47,0.014388865933359063,de096f2c-14c8-410c-b432-09a7df6df7bc
78,1.0,87,1.4766497945324883e-307,77,8.16343419245757e-308,83,8.145299132940861e-308,82,6.251100728522155e-308,be9ba06e-eceb-422b-9fb5-659fe4106001
77,1.0,94,6.945731737020078e-308,87,6.333438155342957e-308,82,5.862533054899593e-308,78,5.74452432077054e-308,172e751d-2ce9-40f6-9e36-fac4f3e257ad
72,0.06812981722345211,83,0.043521928399310246,87,0.01912857843900955,78,0.016797484985544356,85,0.01569257001457771,b71ff101-955e-45ca-a08e-f988a056ab5a
5,0.022108244473853317,48,0.014282209863160067,62,0.011862542348172777,7,0.010442648794002416,0,0.00857446353497077,1582dd40-e66d-4a57-b8b0-4008c0fbfa7d
26,1.0,41,5.857767537638886e-307,70,3.4462264713365048e-307,23,3.135901773770758e-307,16,2.878180113750497e-307,ddfac7e2-299e-427a-b017-4dc678f039a6
30,1.0,27,2.690876432455499e-307,36,2.6241148098716054e-307,49,2.5460410046806374e-307,65,2.3546592322996395e-307,b858ccc1-9dd9-4651-b32a-90f64d119e88
1,1.0,31,4.32572278937735e-307,11,3.482359341825875e-307,21,2.825506016426193e-307,57,2.7294871733358854e-307,faee6b59-6c2c-441e-a4fb-c0aa203e4885
5,0.08444944914780972,48,0.019734915970558826,62,0.013931057625030734,7,0.010900214147037197,0,0.01039574487528564,9ab7f1d6-74e4-43b6-ac69-d36f801531cc
67,1.0,58,5.17783068599388e-307,3,4.987424748901077e-307,27,4.886670804610782e-307,28,3.287301847656307e-307,4927aef6-1115-4018-af89-35ecc69bd177
23,1.0,16,5.551958153040782e-307,19,4.865811656847749e-307,34,3.0992003931901055e-307,26,2.6332044668816005e-307,369d21d3-b96b-4bc1-9e43-88642aa99749
22,0.01917812683947454,63,0.011224528644906221,41,0.008293528301392,10,0.006728966478604823,70,0.006026294744642753,ddbe357b-5a7b-4e20-b1b6-8aa175ede94d
1,0.06906377664355935,11,0.03097796666381918,57,0.02698616181961137,31,0.019411892286596847,13,0.01883125025057936,214afc25-6bf8-421e-b345-40de7074b8ce
17,0.40652313256936845,66,0.052389662854877575,37,0.01872510518499911,35,0.01796541984778112,47,0.01349982509232784,ed06f924-4f3d-4f92-8dfc-6e89f8b49012
4,0.03642884960802353,28,0.016097774807775828,45,0.013307071872690816,67,0.01183206787597499,58,0.01163963041290955,999ce830-ae35-4bb1-943d-6db0c4c02d70
44,1.0,25,5.4807605728865664e-307,63,3.595697898094062e-307,52,3.2215562464099158e-307,50,2.7365831772514136e-307,e9312c87-9a48-4892-9e6b-532a019d6db6
25,0.10932804023575436,44,0.026404870165420532,52,0.017609156258689834,63,0.013266988112097713,50,0.012775957215625355,d1c5087f-d9ad-4042-acad-5d50cf0d202c
12,1.0,34,4.9582296109949734e-307,43,2.876527907416829e-307,69,2.870742290694548e-307,57,2.2647107868373778e-307,4bb57ee9-17e8-4ad5-9acc-b882f0dd6989
72,0.28720420074675884,83,0.12959907547677268,78,0.05344754425362193,87,0.05001634000305439,77,0.03209233365530669,778b0255-3013-418c-ab02-b64523008a54
4,0.037614192593198134,28,0.016282002703216874,45,0.013691768819521085,67,0.011951454093299556,58,0.011856260389743396,4b236741-2fac-4ca5-a6ef-dc6fb2d16a95
11,0.10225666110896647,57,0.05749235057540003,43,0.025665853940640186,1,0.02141394520755202,42,0.01835399444670392,e9bb5365-e759-4e72-9a6d-d1060d664e82
88,0.7094643652886493,91,0.023224919932145285,94,0.018301343791917835,73,0.017491827028629385,76,0.013242242034137095,6400738e-47ea-43ee-97cf-5a6f154e23d5
94,1.0,88,1.3549162622668196e-307,71,1.0895968848987253e-307,91,8.209626371017952e-308,77,7.990299513987867e-308,200347b1-31c9-4b22-aaee-a340e9ae47e6
35,0.6414936041628728,66,0.016396252834164175,17,0.013892925189836642,37,0.011084143609138796,47,0.008136310137625119,e5a65ab6-2bd9-400b-bf71-62f9fec01d65
5,0.04679873079133566,48,0.024772630289283545,0,0.008859973186794766,62,0.007853276621624989,7,0.007555931299468853,e0589f65-e3f8-4fb4-b88f-48185808fcc7
23,1.0,16,5.196461342857099e-307,19,5.055242437743241e-307,34,3.2136840813244515e-307,26,2.677782060722805e-307,0a36c601-4573-4109-b648-94f60bd01488
31,0.34163438572399407,1,0.013503012390218257,11,0.00781597788293588,13,0.006967976959759315,21,0.006811261495158837,93583020-9093-4b95-ae92-7a960985b13b
27,0.11321179466912869,67,0.021232060732379234,3,0.018321291746335712,36,0.01598057619041335,28,0.011565577177968687,7604f52e-60d3-44eb-a2c6-60f985efcb3b
25,1.0,44,5.9608991591947834e-307,52,3.0454385027918135e-307,63,3.0112632459695983e-307,50,2.3771935757152516e-307,3e0463f2-f585-4f83-9e58-343d31196da2
27,1.0,67,4.805134953414471e-307,3,3.812898529142091e-307,36,3.709561974310511e-307,30,2.533343335744659e-307,196860f5-2c02-4262-b2a9-771420fff0e3
11,0.1112603352715256,57,0.03039453836749453,1,0.02521972401310196,13,0.017987415598009905,42,0.01699695207813141,d8af81e0-9d32-4b87-817e-8bc4e15b34bb
49,1.0,65,8.182405747990488e-307,40,3.320736241657747e-307,30,2.3970156190432847e-307,36,2.3927700223510214e-307,483bc86e-8532-4079-a920-0dd8df2c92ee
22,0.026459588087264126,63,0.014828217093902928,10,0.006967017517009366,41,0.0069451906858551205,44,0.00612769657746704,c8e9d7bd-438f-4c0d-a102-3f7c06887e94
75,0.033790491282988215,85,0.03133717843252835,80,0.025742867436257803,95,0.025046766273168253,90,0.023008694085924212,8458e018-6946-42b3-84ae-d443ec4d94ff
1,0.38076905015911705,11,0.0213685959618099,31,0.020215963137525984,57,0.018612780670659104,13,0.016911113440383905,f0fb87ed-47ff-4ecd-aa44-689c48975a99
10,0.39327588917773904,63,0.020972557413072856,29,0.019565034472302154,15,0.013914178994782872,47,0.01385913502267329,5f9a161a-aeca-44a4-9794-59a5f154a4b0
10,0.1941342658552442,63,0.018199558006931307,29,0.016183481450297087,47,0.01250496528352267,15,0.011816859157476597,77845cfe-a710-493f-bcb3-0970b6dc6108
20,0.054612189622718306,52,0.011305406208912957,7,0.009700390242287863,32,0.009280570467868617,50,0.009112105764803194,93b725fa-6924-4f52-8044-81b9bd8bb986
1,0.11836044231484973,31,0.03615354088716707,11,0.031776052803104894,57,0.02575131535521418,21,0.02206957492085959,095a9054-8c19-4a6f-83d7-16d577ef0aa9
79,0.10962589752689815,95,0.08875042553544317,84,0.05921521196525333,73,0.053330441887170454,91,0.05043379147211756,6c603284-d5ce-4ad9-89ae-8744dea7cc89
75,0.05529064279937149,95,0.054109319675167064,79,0.04792896036108185,80,0.04312819579278301,81,0.03650442076262986,04d1cb2e-cdca-4ed7-9d6e-15c471878e50
54,1.0,36,4.7903502257685e-307,51,3.9273372049727145e-307,27,2.70525011040565e-307,40,2.6286277887214074e-307,599e3c01-3397-4eac-a250-0e89ea2d1056
