id,ics_table_id,country
20620,4948,BFA
20621,4948,BDI
20622,4948,KHM
20623,4948,CMR
20624,4948,CAN
20625,4948,CPV
20626,4948,CAF
20627,4948,TCD
20628,4948,CHL
20629,4948,CHN
20630,4948,COL
20631,4948,COM
20632,4948,COG
20633,4948,CRI
20634,4948,CIV
20635,4948,HRV
20636,4948,CUB
20637,4948,CYP
20638,4948,CZE
20639,4948,DNK
20640,4948,DJI
20641,4948,DMA
20642,4948,DOM
20643,4948,ECU
20644,4948,EGY
20645,4948,SLV
20646,4948,GNQ
20647,4948,ERI
20648,4948,EST
20649,4948,SWZ
20650,4948,ETH
20651,4948,FJI
20652,4948,FIN
20653,4948,FRA
20654,4948,GAB
20655,4948,GMB
20656,4948,GEO
20657,4948,DEU
20658,4948,GHA
20659,4948,GRC
20660,4948,GRD
20661,4948,GTM
20662,4948,GIN
20663,4948,GNB
20664,4948,GUY
20665,4948,HTI
20666,4948,HND
20667,4948,HUN
20668,4948,ISL
20669,4948,IND
20670,4948,IDN
20671,4948,IRN
20672,4948,IRQ
20673,4948,IRL
20674,4948,ISR
20675,4948,ITA
20676,4948,JAM
20677,4948,JPN
20678,4948,JOR
20679,4948,KAZ
20680,4948,KEN
20681,4948,KIR
20682,4948,PRK
20683,4948,KOR
20684,4948,KWT
20685,4948,KGZ
20686,4948,LAO
20687,4948,LVA
20688,4948,LBN
20689,4948,LSO
20690,4948,LBR
20691,4948,LBY
20692,4948,LIE
20693,4948,LTU
20694,4948,LUX
20695,4948,MKD
20696,4948,MDG
20697,4948,MWI
20698,4948,MYS
20699,4948,MDV
20700,4948,MLI
20701,4948,MLT
20702,4948,MHL
20703,4948,MRT
20704,4948,MUS
20705,4948,MEX
20706,4948,FSM
20707,4948,MDA
20708,4948,MCO
20709,4948,MNG
20710,4948,MNE
20711,4948,MAR
20712,4948,MOZ
20713,4948,MMR
20714,4948,NAM
20715,4948,NRU
20716,4948,NPL
20717,4948,NLD
20718,4948,NZL
20719,4948,NIC
20720,4948,NER
20721,4948,NGA
20722,4948,NIU
20723,4948,NOR
20724,4948,OMN
20725,4948,PAK
20726,4948,PLW
20727,4948,PAN
20728,4948,PNG
20729,4948,PRY
20730,4948,PER
20731,4948,PHL
20732,4948,POL
20733,4948,PRT
20734,4948,QAT
20735,4948,ROU
20736,4948,RUS
20737,4948,RWA
20738,4948,KNA
20739,4948,LCA
20740,4948,VCT
20741,4948,WSM
20742,4948,SMR
20743,4948,STP
20744,4948,SAU
20745,4948,SEN
20746,4948,SRB
20747,4948,SYC
20748,4948,SLE
20749,4948,SGP
20750,4948,SVK
20751,4948,SVN
20752,4948,SLB
20753,4948,SOM
20754,4948,ZAF
20755,4948,SSD
20756,4948,ESP
20757,4948,LKA
20758,4948,SDN
20759,4948,SUR
20760,4948,SWE
20761,4948,CHE
20762,4948,SYR
20763,4948,TWN
20764,4948,TJK
20765,4948,TZA
20766,4948,THA
20767,4948,TLS
20768,4948,TGO
20769,4948,TON
20770,4948,TTO
20771,4948,TUN
20772,4948,TUR
20773,4948,TKM
20774,4948,TUV
20775,4948,UGA
20776,4948,UKR
20777,4948,ARE
20778,4948,USA
20779,4948,URY
20780,4948,UZB
20781,4948,VUT
20782,4948,VEN
20783,4948,VNM
20784,4948,YEM
20785,4948,ZMB
20786,4948,ZWE
20787,4948,COD
20788,4950,GBR
20789,4950,MLT
20790,4950,ESP
20791,4950,FRA
20792,4951,GBR
20793,4951,NOR
20794,4951,IRL
20795,4951,SVN
20796,4952,GBR
20797,4954,AUT
20798,4954,BEL
20799,4954,BGR
20800,4954,HRV
20801,4954,CYP
20802,4954,CZE
20803,4954,DNK
20804,4954,EST
20805,4954,FIN
20806,4954,FRA
20807,4954,DEU
20808,4954,GRC
20809,4954,HUN
20810,4954,IRL
20811,4954,ITA
20812,4954,LVA
20813,4954,LTU
20814,4954,LUX
20815,4954,MLT
20816,4954,NLD
20817,4954,POL
20818,4954,PRT
20819,4954,ROU
20820,4954,SVK
20821,4954,SVN
20822,4954,ESP
20823,4954,SWE
20824,4954,ISL
20825,4954,NOR
20826,4954,ALB
20827,4954,BIH
20828,4954,MKD
20829,4954,MNE
20830,4954,SRB
20831,4954,TUR
20832,4954,ISR
20833,4954,MDA
20834,4954,CHE
20835,4954,FRO
20836,4954,UKR
20837,4954,TUN
20838,4954,GEO
20839,4954,ARM
20840,4954,GBR
20841,4956,AUT
20842,4956,BEL
20843,4956,BGR
20844,4956,HRV
20845,4956,CYP
20846,4956,CZE
20847,4956,DNK
20848,4956,EST
20849,4956,FIN
20850,4956,FRA
20851,4956,DEU
20852,4956,GRC
20853,4956,HUN
20854,4956,IRL
20855,4956,ITA
20856,4956,LVA
20857,4956,LTU
20858,4956,LUX
20859,4956,MLT
20860,4956,NLD
20861,4956,POL
20862,4956,PRT
20863,4956,ROU
20864,4956,SVK
20865,4956,SVN
20866,4956,ESP
20867,4956,SWE
20868,4957,GBR
20869,4959,GBR
20870,4959,AUT
20871,4959,BEL
20872,4959,BGR
20873,4959,HRV
20874,4959,CYP
20875,4959,CZE
20876,4959,DNK
20877,4959,EST
20878,4959,FIN
20879,4959,FRA
20880,4959,DEU
20881,4959,GRC
20882,4959,HUN
20883,4959,IRL
20884,4959,ITA
20885,4959,LVA
20886,4959,LTU
20887,4959,LUX
20888,4959,MLT
20889,4959,NLD
20890,4959,POL
20891,4959,PRT
20892,4959,ROU
20893,4959,SVK
20894,4959,SVN
20895,4959,ESP
20896,4959,SWE
20897,4960,GBR
20898,4960,NZL
20899,4962,GBR
20900,4962,SVN
20901,4963,GBR
20902,4963,CHL
20903,4963,GEO
20904,4963,HKG
20905,4963,IRQ
20906,4963,JAM
20907,4963,ZAF
20908,4964,GBR
20909,4964,DEU
20910,4964,ZAF
20911,4967,GBR
20912,4968,IND
20913,4968,AFG
20914,4968,ALB
20915,4968,DZA
20916,4968,AND
20917,4968,AGO
20918,4968,ATG
20919,4968,ARG
20920,4968,ARM
20921,4968,AUS
20922,4968,AUT
20923,4968,AZE
20924,4968,BHS
20925,4968,BHR
20926,4968,BGD
20927,4968,BRB
20928,4968,BLR
20929,4968,BEL
20930,4968,BLZ
20931,4968,BEN
20932,4968,BTN
20933,4968,BOL
20934,4968,BIH
20935,4968,BWA
20936,4968,BRA
20937,4968,BRN
20938,4968,BGR
20939,4968,BFA
20940,4968,BDI
20941,4968,KHM
20942,4968,CMR
20943,4968,CAN
20944,4968,CPV
20945,4968,CAF
20946,4968,TCD
20947,4968,CHL
20948,4968,CHN
20949,4968,COL
20950,4968,COM
20951,4968,COG
20952,4968,CRI
20953,4968,CIV
20954,4968,HRV
20955,4968,CUB
20956,4968,CYP
20957,4968,CZE
20958,4968,DNK
20959,4968,DJI
20960,4968,DMA
20961,4968,DOM
20962,4968,ECU
20963,4968,EGY
20964,4968,SLV
20965,4968,GNQ
20966,4968,ERI
20967,4968,EST
20968,4968,SWZ
20969,4968,ETH
20970,4968,FJI
20971,4968,FIN
20972,4968,FRA
20973,4968,GAB
20974,4968,GMB
20975,4968,GEO
20976,4968,DEU
20977,4968,GHA
20978,4968,GRC
20979,4968,GRD
20980,4968,GTM
20981,4968,GIN
20982,4968,GNB
20983,4968,GUY
20984,4968,HTI
20985,4968,HND
20986,4968,HUN
20987,4968,ISL
20988,4968,IDN
20989,4968,IRN
20990,4968,IRQ
20991,4968,IRL
20992,4968,ISR
20993,4968,ITA
20994,4968,JAM
20995,4968,JPN
20996,4968,JOR
20997,4968,KAZ
20998,4968,KEN
20999,4968,KIR
21000,4968,PRK
21001,4968,KOR
21002,4968,KWT
21003,4968,KGZ
21004,4968,LAO
21005,4968,LVA
21006,4968,LBN
21007,4968,LSO
21008,4968,LBR
21009,4968,LBY
21010,4968,LIE
21011,4968,LTU
21012,4968,LUX
21013,4968,MKD
21014,4968,MDG
21015,4968,MWI
21016,4968,MYS
21017,4968,MDV
21018,4968,MLI
21019,4968,MLT
21020,4968,MHL
21021,4968,MRT
21022,4968,MUS
21023,4968,MEX
21024,4968,FSM
21025,4968,MDA
21026,4968,MCO
21027,4968,MNG
21028,4968,MNE
21029,4968,MAR
21030,4968,MOZ
21031,4968,MMR
21032,4968,NAM
21033,4968,NRU
21034,4968,NPL
21035,4968,NLD
21036,4968,NZL
21037,4968,NIC
21038,4968,NER
21039,4968,NGA
21040,4968,NIU
21041,4968,NOR
21042,4968,OMN
21043,4968,PAK
21044,4968,PLW
21045,4968,PAN
21046,4968,PNG
21047,4968,PRY
21048,4968,PER
21049,4968,PHL
21050,4968,POL
21051,4968,PRT
21052,4968,QAT
21053,4968,ROU
21054,4968,RUS
21055,4968,RWA
21056,4968,KNA
21057,4968,LCA
21058,4968,VCT
21059,4968,WSM
21060,4968,SMR
21061,4968,STP
21062,4968,SAU
21063,4968,SEN
21064,4968,SRB
21065,4968,SYC
21066,4968,SLE
21067,4968,SGP
21068,4968,SVK
21069,4968,SVN
21070,4968,SLB
21071,4968,SOM
21072,4968,ZAF
21073,4968,SSD
21074,4968,ESP
21075,4968,LKA
21076,4968,SDN
21077,4968,SUR
21078,4968,SWE
21079,4968,CHE
21080,4968,SYR
21081,4968,TWN
21082,4968,TJK
21083,4968,TZA
21084,4968,THA
21085,4968,TLS
21086,4968,TGO
21087,4968,TON
21088,4968,TTO
21089,4968,TUN
21090,4968,TUR
21091,4968,TKM
21092,4968,TUV
21093,4968,UGA
21094,4968,UKR
21095,4968,ARE
21096,4968,GBR
21097,4968,USA
21098,4968,URY
21099,4968,UZB
21100,4968,VUT
21101,4968,VEN
21102,4968,VNM
21103,4968,YEM
21104,4968,ZMB
21105,4968,ZWE
21106,4969,BRA
21107,4969,CHL
21108,4969,COL
21109,4969,GHA
21110,4969,MAR
21111,4969,KAZ
21112,4969,NPL
21113,4969,HRV
21114,4969,SVK
21115,4969,AUS
21116,4969,AUT
21117,4969,BEL
21118,4969,CAN
21119,4969,CZE
21120,4969,DNK
21121,4969,EST
21122,4969,FIN
21123,4969,FRA
21124,4969,DEU
21125,4969,GRC
21126,4969,HUN
21127,4969,ISL
21128,4969,IRL
21129,4969,ISR
21130,4969,ITA
21131,4969,JPN
21132,4969,KOR
21133,4969,LVA
21134,4969,LTU
21135,4969,LUX
21136,4969,MEX
21137,4969,NLD
21138,4969,NZL
21139,4969,NOR
21140,4969,POL
21141,4969,PRT
21142,4969,SVN
21143,4969,ESP
21144,4969,SWE
21145,4969,CHE
21146,4969,TUR
21147,4969,GBR
21148,4969,USA
21149,4973,GBR
21150,4974,GBR
21151,4975,PHL
21152,4977,GBR
21153,4978,GBR
21154,4980,GBR
21155,4981,GBR
21156,4982,GBR
21157,4983,GBR
21158,4988,GBR
21159,4989,AUT
21160,4989,BEL
21161,4989,BGR
21162,4989,HRV
21163,4989,CYP
21164,4989,CZE
21165,4989,DNK
21166,4989,EST
21167,4989,FIN
21168,4989,FRA
21169,4989,DEU
21170,4989,GRC
21171,4989,HUN
21172,4989,IRL
21173,4989,ITA
21174,4989,LVA
21175,4989,LTU
21176,4989,LUX
21177,4989,MLT
21178,4989,NLD
21179,4989,POL
21180,4989,PRT
21181,4989,ROU
21182,4989,SVK
21183,4989,SVN
21184,4989,ESP
21185,4989,SWE
21186,4990,CHN
21187,4990,KGZ
21188,4990,RUS
21189,4990,UZB
21190,4990,TJK
21191,4990,KAZ
21192,4990,USA
21193,4990,DEU
21194,4991,MEX
21195,4991,ARG
21196,4991,USA
21197,4992,GBR
21198,4992,IRL
21199,4992,AUS
21200,4993,ARM
21201,4993,KGZ
21202,4993,RUS
21203,4993,SRB
21204,4993,UGA
21205,4993,BIH
21206,4993,BRA
21207,4993,UKR
21208,4994,GBR
21209,4995,GBR
21210,4995,LUX
21211,4995,FRA
21212,4995,ITA
21213,4995,POL
21214,4995,USA
21215,4995,BEL
21216,4996,ETH
21217,4996,GBR
21218,4996,MNG
21219,4997,GBR
21220,4998,ESP
21221,4998,NLD
21222,4998,LTU
21223,4998,CHE
21224,4998,USA
21225,4998,GBR
21226,4999,GBR
21227,4999,USA
21228,5001,GBR
21229,5005,GBR
21230,5006,GBR
21231,5006,IRQ
21232,5006,AFG
21233,5006,LKA
21234,5006,NGA
21235,5006,SOM
21236,5006,LBY
21237,5006,SYR
21238,5006,MLI
21239,5007,AUT
21240,5007,BEL
21241,5007,BGR
21242,5007,HRV
21243,5007,CYP
21244,5007,CZE
21245,5007,DNK
21246,5007,EST
21247,5007,FIN
21248,5007,FRA
21249,5007,DEU
21250,5007,GRC
21251,5007,HUN
21252,5007,IRL
21253,5007,ITA
21254,5007,LVA
21255,5007,LTU
21256,5007,LUX
21257,5007,MLT
21258,5007,NLD
21259,5007,POL
21260,5007,PRT
21261,5007,ROU
21262,5007,SVK
21263,5007,SVN
21264,5007,ESP
21265,5007,SWE
21266,5007,USA
21267,5007,UGA
21268,5007,GBR
21269,5007,BGD
21270,5007,IND
21271,5007,VNM
21272,5007,SLE
21273,5008,RWA
21274,5009,GBR
21275,5010,GBR
21276,5011,GBR
21277,5011,AUT
21278,5011,BEL
21279,5011,BGR
21280,5011,HRV
21281,5011,CYP
21282,5011,CZE
21283,5011,DNK
21284,5011,EST
21285,5011,FIN
21286,5011,FRA
21287,5011,DEU
21288,5011,GRC
21289,5011,HUN
21290,5011,IRL
21291,5011,ITA
21292,5011,LVA
21293,5011,LTU
21294,5011,LUX
21295,5011,MLT
21296,5011,NLD
21297,5011,POL
21298,5011,PRT
21299,5011,ROU
21300,5011,SVK
21301,5011,SVN
21302,5011,ESP
21303,5011,SWE
21304,5013,GBR
21305,5014,GBR
21306,5015,DEU
21307,5015,AFG
21308,5015,ALB
21309,5015,DZA
21310,5015,AND
21311,5015,AGO
21312,5015,ATG
21313,5015,ARG
21314,5015,ARM
21315,5015,AUS
21316,5015,AUT
21317,5015,AZE
21318,5015,BHS
21319,5015,BHR
21320,5015,BGD
21321,5015,BRB
21322,5015,BLR
21323,5015,BEL
21324,5015,BLZ
21325,5015,BEN
21326,5015,BTN
21327,5015,BOL
21328,5015,BIH
21329,5015,BWA
21330,5015,BRA
21331,5015,BRN
21332,5015,BGR
21333,5015,BFA
21334,5015,BDI
21335,5015,KHM
21336,5015,CMR
21337,5015,CAN
21338,5015,CPV
21339,5015,CAF
21340,5015,TCD
21341,5015,CHL
21342,5015,CHN
21343,5015,COL
21344,5015,COM
21345,5015,COG
21346,5015,CRI
21347,5015,CIV
21348,5015,HRV
21349,5015,CUB
21350,5015,CYP
21351,5015,CZE
21352,5015,DNK
21353,5015,DJI
21354,5015,DMA
21355,5015,DOM
21356,5015,ECU
21357,5015,EGY
21358,5015,SLV
21359,5015,GNQ
21360,5015,ERI
21361,5015,EST
21362,5015,SWZ
21363,5015,ETH
21364,5015,FJI
21365,5015,FIN
21366,5015,FRA
21367,5015,GAB
21368,5015,GMB
21369,5015,GEO
21370,5015,GHA
21371,5015,GRC
21372,5015,GRD
21373,5015,GTM
21374,5015,GIN
21375,5015,GNB
21376,5015,GUY
21377,5015,HTI
21378,5015,HND
21379,5015,HUN
21380,5015,ISL
21381,5015,IND
21382,5015,IDN
21383,5015,IRN
21384,5015,IRQ
21385,5015,IRL
21386,5015,ISR
21387,5015,ITA
21388,5015,JAM
21389,5015,JPN
21390,5015,JOR
21391,5015,KAZ
21392,5015,KEN
21393,5015,KIR
21394,5015,PRK
21395,5015,KOR
21396,5015,KWT
21397,5015,KGZ
21398,5015,LAO
21399,5015,LVA
21400,5015,LBN
21401,5015,LSO
21402,5015,LBR
21403,5015,LBY
21404,5015,LIE
21405,5015,LTU
21406,5015,LUX
21407,5015,MKD
21408,5015,MDG
21409,5015,MWI
21410,5015,MYS
21411,5015,MDV
21412,5015,MLI
21413,5015,MLT
21414,5015,MHL
21415,5015,MRT
21416,5015,MUS
21417,5015,MEX
21418,5015,FSM
21419,5015,MDA
21420,5015,MCO
21421,5015,MNG
21422,5015,MNE
21423,5015,MAR
21424,5015,MOZ
21425,5015,MMR
21426,5015,NAM
21427,5015,NRU
21428,5015,NPL
21429,5015,NLD
21430,5015,NZL
21431,5015,NIC
21432,5015,NER
21433,5015,NGA
21434,5015,NIU
21435,5015,NOR
21436,5015,OMN
21437,5015,PAK
21438,5015,PLW
21439,5015,PAN
21440,5015,PNG
21441,5015,PRY
21442,5015,PER
21443,5015,PHL
21444,5015,POL
21445,5015,PRT
21446,5015,QAT
21447,5015,ROU
21448,5015,RUS
21449,5015,RWA
21450,5015,KNA
21451,5015,LCA
21452,5015,VCT
21453,5015,WSM
21454,5015,SMR
21455,5015,STP
21456,5015,SAU
21457,5015,SEN
21458,5015,SRB
21459,5015,SYC
21460,5015,SLE
21461,5015,SGP
21462,5015,SVK
21463,5015,SVN
21464,5015,SLB
21465,5015,SOM
21466,5015,ZAF
21467,5015,SSD
21468,5015,ESP
21469,5015,LKA
21470,5015,SDN
21471,5015,SUR
21472,5015,SWE
21473,5015,CHE
21474,5015,SYR
21475,5015,TWN
21476,5015,TJK
21477,5015,TZA
21478,5015,THA
21479,5015,TLS
21480,5015,TGO
21481,5015,TON
21482,5015,TTO
21483,5015,TUN
21484,5015,TUR
21485,5015,TKM
21486,5015,TUV
21487,5015,UGA
21488,5015,UKR
21489,5015,ARE
21490,5015,GBR
21491,5015,USA
21492,5015,URY
21493,5015,UZB
21494,5015,VUT
21495,5015,VEN
21496,5015,VNM
21497,5015,YEM
21498,5015,ZMB
21499,5015,ZWE
21500,5016,GBR
21501,5016,RUS
21502,5016,CHN
21503,5016,KGZ
21504,5016,UZB
21505,5016,TJK
21506,5016,KAZ
21507,5016,TKM
21508,5018,GBR
21509,5019,GBR
21510,5020,GBR
21511,5021,GBR
21512,5021,MKD
21513,5021,MNE
21514,5021,USA
21515,5022,GBR
21516,5023,BEL
21517,5023,BGR
21518,5023,HRV
21519,5023,DNK
21520,5023,DEU
21521,5023,GRC
21522,5023,FRA
21523,5023,HUN
21524,5023,ITA
21525,5023,MLT
21526,5023,NLD
21527,5023,GBR
21528,5023,PRT
21529,5023,IRL
21530,5023,ESP
21531,5023,SWE
21532,5023,CHE
21533,5023,BRA
21534,5023,CAN
21535,5023,MEX
21536,5023,USA
21537,5023,EGY
21538,5023,ETH
21539,5023,KEN
21540,5023,NGA
21541,5023,ZAF
21542,5023,TZA
21543,5023,ZMB
21544,5023,BGD
21545,5023,JPN
21546,5023,KWT
21547,5023,IDN
21548,5023,PHL
21549,5023,AUS
21550,5023,NZL
21551,5025,GBR
21552,5026,GBR
21553,5026,IRL
21554,5027,ZAF
21555,5027,BRA
21556,5027,KEN
21557,5028,GBR
21558,5028,ITA
21559,5028,FRA
21560,5028,DEU
21561,5028,CHE
21562,5028,USA
21563,5029,GBR
21564,5030,GBR
21565,5031,AUS
21566,5031,JAM
21567,5031,USA
21568,5031,GBR
21569,5032,GBR
21570,5033,GBR
21571,5033,AUS
21572,5034,GBR
21573,5036,GBR
21574,5036,KOR
21575,5037,AUS
21576,5037,MDG
21577,5037,ITA
21578,5037,GBR
21579,5037,BRA
21580,5037,CHN
21581,5037,COL
21582,5037,ECU
21583,5037,IDN
21584,5037,PHL
21585,5037,VNM
21586,5037,ESP
21587,5037,MEX
21588,5037,USA
21589,5037,TZA
21590,5037,BLZ
21591,5037,JAM
21592,5037,FRA
21593,5039,GBR
21594,5039,BRA
21595,5039,USA
21596,5039,AUS
21597,5039,EGY
21598,5039,IND
21599,5039,QAT
21600,5039,KWT
21601,5040,AGO
21602,5040,BRA
21603,5040,GBR
21604,5040,GEO
21605,5040,JOR
21606,5040,MOZ
21607,5040,STP
21608,5040,TLS
21609,5040,TUR
21610,5040,UZB
21611,5040,AUT
21612,5040,BEL
21613,5040,BGR
21614,5040,HRV
21615,5040,CYP
21616,5040,CZE
21617,5040,DNK
21618,5040,EST
21619,5040,FIN
21620,5040,FRA
21621,5040,DEU
21622,5040,GRC
21623,5040,HUN
21624,5040,IRL
21625,5040,ITA
21626,5040,LVA
21627,5040,LTU
21628,5040,LUX
21629,5040,MLT
21630,5040,NLD
21631,5040,POL
21632,5040,PRT
21633,5040,ROU
21634,5040,SVK
21635,5040,SVN
21636,5040,ESP
21637,5040,SWE
21638,5041,AUS
21639,5041,DEU
21640,5041,GHA
21641,5041,NOR
21642,5041,GBR
21643,5041,USA
21644,5043,GHA
21645,5043,MLI
21646,5043,NER
21647,5043,CIV
21648,5043,GMB
21649,5043,NGA
21650,5043,ERI
21651,5043,TCD
21652,5043,CAF
21653,5043,BFA
21654,5043,SDN
21655,5044,GBR
21656,5048,GBR
21657,5048,EGY
21658,5050,GBR
21659,5052,GBR
21660,5053,GBR
21661,5054,GBR
21662,5056,GBR
21663,5056,NLD
21664,5056,AUS
21665,5057,GBR
21666,5058,GBR
21667,5059,GBR
21668,5060,GBR
21669,5061,GBR
21670,5062,GBR
21671,5062,TZA
21672,5063,GBR
21673,5063,KHM
21674,5063,MMR
21675,5063,NPL
21676,5063,SGP
21677,5063,KOR
21678,5063,TWN
21679,5063,VNM
21680,5064,IDN
21681,5066,CAN
21682,5066,GBR
21683,5067,GBR
21684,5067,CHN
21685,5069,ARG
21686,5069,CHN
21687,5069,GBR
21688,5069,KAZ
21689,5069,MYS
21690,5069,OMN
21691,5069,PAK
21692,5069,PRY
21693,5069,POL
21694,5069,RUS
21695,5069,SDN
21696,5069,URY
21697,5071,GBR
21698,5071,AUS
21699,5071,NZL
21700,5072,GBR
21701,5072,USA
21702,5072,SWE
21703,5072,AUS
21704,5072,CAN
21705,5072,NZL
21706,5073,BEL
21707,5073,BRA
21708,5073,IOT
21709,5073,CAN
21710,5073,CHN
21711,5073,FRA
21712,5073,DEU
21713,5073,JPN
21714,5073,MEX
21715,5073,NZL
21716,5073,RUS
21717,5073,ESP
21718,5073,CHE
21719,5073,GBR
21720,5073,USA
21721,5076,GBR
21722,5077,GBR
21723,5077,PRT
21724,5077,USA
21725,5079,FRA
21726,5079,IRL
21727,5079,GBR
21728,5079,BEL
21729,5080,GBR
21730,5080,CHN
21731,5080,JPN
21732,5080,POL
21733,5080,HUN
21734,5081,KEN
21735,5082,GBR
21736,5083,GBR
21737,5084,EGY
21738,5084,GBR
21739,5084,IRQ
21740,5084,TUN
21741,5084,IND
21742,5086,KEN
21743,5086,BWA
21744,5087,GBR
21745,5088,GBR
21746,5091,GBR
21747,5091,USA
21748,5091,IRL
21749,5091,AUS
21750,5092,GBR
21751,5092,AUS
21752,5093,GBR
21753,5094,GBR
21754,5096,GBR
21755,5097,GBR
21756,5099,PRT
21757,5099,ITA
21758,5099,DEU
21759,5099,CZE
21760,5100,GBR
21761,5100,USA
21762,5101,GBR
21763,5101,USA
21764,5103,GBR
21765,5104,GBR
21766,5105,GBR
21767,5106,GBR
21768,5106,USA
21769,5106,CHN
21770,5106,IND
21771,5106,HKG
21772,5106,SGP
21773,5106,AUS
21774,5106,FRA
21775,5106,CAN
21776,5106,ESP
21777,5106,NZL
21778,5108,CAN
21779,5108,USA
21780,5108,MEX
21781,5108,BRA
21782,5108,ARG
21783,5108,ESP
21784,5108,PRT
21785,5108,GBR
21786,5108,FRA
21787,5108,DEU
21788,5108,ITA
21789,5108,AUT
21790,5108,CHE
21791,5108,POL
21792,5108,NOR
21793,5108,FIN
21794,5108,DNK
21795,5108,TUR
21796,5108,ISR
21797,5108,SAU
21798,5108,ZAF
21799,5108,RUS
21800,5108,IND
21801,5108,CHN
21802,5108,THA
21803,5108,AUS
21804,5108,NZL
21805,5109,GBR
21806,5113,GBR
21807,5113,PAK
21808,5114,GBR
21809,5116,AUS
21810,5116,FIN
21811,5116,FRA
21812,5116,GRC
21813,5116,IRL
21814,5116,KOR
21815,5116,ESP
21816,5116,SWE
21817,5116,CHE
21818,5116,GBR
21819,5116,USA
21820,5116,VNM
21821,5116,BEL
21822,5116,BRA
21823,5116,CAN
21824,5116,DNK
21825,5116,DEU
21826,5116,ITA
21827,5116,NLD
21828,5116,NOR
21829,5116,POL
21830,5116,PRT
21831,5116,SVN
21832,5116,UKR
21833,5117,GBR
21834,5120,GBR
21835,5120,DEU
21836,5120,ITA
21837,5120,ESP
21838,5120,SWE
21839,5120,AUT
21840,5120,CYP
21841,5120,SVN
21842,5121,GBR
21843,5123,ZAF
21844,5123,GBR
21845,5124,GBR
21846,5124,SSD
21847,5124,UGA
21848,5124,FRA
21849,5124,SVN
21850,5124,ROU
21851,5124,CHE
21852,5124,AUT
21853,5124,DEU
21854,5124,RUS
21855,5124,USA
21856,5125,AUS
21857,5127,GBR
21858,5127,AUS
21859,5127,USA
21860,5128,USA
21861,5128,RUS
21862,5128,JPN
21863,5129,GBR
21864,5130,GBR
21865,5130,FRA
21866,5130,KOR
21867,5131,DEU
21868,5132,GBR
21869,5132,USA
21870,5132,ARG
21871,5132,AUS
21872,5132,NZL
21873,5133,GBR
21874,5134,DEU
21875,5134,GBR
21876,5134,IND
21877,5134,USA
21878,5134,AUT
21879,5134,BEL
21880,5134,BGR
21881,5134,HRV
21882,5134,CYP
21883,5134,CZE
21884,5134,DNK
21885,5134,EST
21886,5134,FIN
21887,5134,FRA
21888,5134,GRC
21889,5134,HUN
21890,5134,IRL
21891,5134,ITA
21892,5134,LVA
21893,5134,LTU
21894,5134,LUX
21895,5134,MLT
21896,5134,NLD
21897,5134,POL
21898,5134,PRT
21899,5134,ROU
21900,5134,SVK
21901,5134,SVN
21902,5134,ESP
21903,5134,SWE
21904,5135,DEU
21905,5135,GBR
21906,5135,IND
21907,5135,USA
21908,5135,AUT
21909,5135,BEL
21910,5135,BGR
21911,5135,HRV
21912,5135,CYP
21913,5135,CZE
21914,5135,DNK
21915,5135,EST
21916,5135,FIN
21917,5135,FRA
21918,5135,GRC
21919,5135,HUN
21920,5135,IRL
21921,5135,ITA
21922,5135,LVA
21923,5135,LTU
21924,5135,LUX
21925,5135,MLT
21926,5135,NLD
21927,5135,POL
21928,5135,PRT
21929,5135,ROU
21930,5135,SVK
21931,5135,SVN
21932,5135,ESP
21933,5135,SWE
21934,5137,GBR
21935,5137,USA
21936,5138,GBR
21937,5138,DNK
21938,5139,GBR
21939,5141,GBR
21940,5143,GBR
21941,5144,AUS
21942,5144,CAN
21943,5144,DEU
21944,5144,NZL
21945,5144,ZAF
21946,5144,GBR
21947,5144,USA
21948,5146,GBR
21949,5146,CAN
21950,5146,ESP
21951,5146,SWE
21952,5146,BRA
21953,5146,JPN
21954,5146,USA
21955,5146,KEN
21956,5146,NZL
21957,5146,AUS
21958,5148,GBR
21959,5148,IND
21960,5148,IRN
21961,5149,GBR
21962,5149,USA
21963,5149,ARM
21964,5149,AUT
21965,5149,BLR
21966,5149,BEL
21967,5149,BIH
21968,5149,BGR
21969,5149,HRV
21970,5149,CZE
21971,5149,DNK
21972,5149,EST
21973,5149,FIN
21974,5149,FRA
21975,5149,GEO
21976,5149,DEU
21977,5149,GRC
21978,5149,HUN
21979,5149,ISL
21980,5149,ISR
21981,5149,ITA
21982,5149,KAZ
21983,5149,LVA
21984,5149,LTU
21985,5149,LUX
21986,5149,MKD
21987,5149,MDA
21988,5149,NLD
21989,5149,NOR
21990,5149,POL
21991,5149,PRT
21992,5149,ROU
21993,5149,RUS
21994,5149,SRB
21995,5149,SVN
21996,5149,ESP
21997,5149,SWE
21998,5149,CHE
21999,5149,TUR
22000,5149,UKR
22001,5151,GBR
22002,5156,GBR
22003,5156,DEU
22004,5156,ITA
22005,5156,AUT
22006,5156,SWE
22007,5156,USA
22008,5157,GBR
22009,5158,GBR
22010,5158,KEN
22011,5159,IND
22012,5159,CHN
22013,5159,JPN
22014,5159,AZE
22015,5161,GBR
22016,5163,GBR
22017,5164,GBR
22018,5164,USA
22019,5166,GBR
22020,5166,FRA
22021,5168,GBR
22022,5168,DEU
22023,5169,JPN
22024,5169,AUS
22025,5169,SGP
